cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
139,1,True,REWRITE,"- Created branded decks, email templates, and case study-style collateral tailored to stakeholder pitches.",Treering Yearbooks,[brand][design],90.0,95.0,95.0,90.0,PASS,"The bullet is strong, but could be further improved by specifying the primary tool used for design (e.g., Adobe Creative Suite, Figma, or Canva) to better align with the target persona's technical expectations.","Authored and designed 100+ sales assets, including pitch decks and email templates, that standardized brand voice across a $15.1M account portfolio",KEEP,2.0,,
140,3,True,REWRITE,"- Created branded decks, email templates, and collateral for pitches, including a Georgia PTA council serving hundreds of schools.",Treering Yearbooks,[email][brand],100.0,95.0,100.0,90.0,PASS,None; the bullet is highly specific and provides clear context for the metrics.,"Authored a 14-step district-level outreach sequence for PTA Councils, achieving a 74% open rate and 22% reply rate",KEEP,2.0,,
141,1,True,REWRITE,"- Created branded decks, email templates, and editorial collateral, maintaining tone and clarity across multi-format content.",Treering Yearbooks,[brand][content],95.0,90.0,95.0,90.0,PASS,The bullet is strong but could be further improved by specifying the impact of the 'unified editorial standard' on team efficiency or campaign performance.,"Authored brand voice guidelines and 100+ email campaigns, establishing a unified editorial standard adopted team-wide",KEEP,2.0,,
142,1,True,REWRITE,"- Created branded decks, email templates, and pitch collateral tailored to audience journey stage and compliance requirements.",Treering Yearbooks,[brand][design],90.0,95.0,95.0,90.0,PASS,The bullet is strong but could be further improved by specifying the impact or conversion results of these campaigns to move from 'authored' to 'optimized'.,"Authored 100+ email campaigns and pitch collateral using Adobe Creative Suite, tailoring messaging to audience journey stages and brand voice guidelines",KEEP,2.0,,
143,2,True,REWRITE,"- Created branded enablement assets and presentation decks for webinars, virtual events, and partner outreach, reinforcing message clarity, visual consistency, and campaign cohesion across touchpoints.",Treering Yearbooks,[brand][content],95.0,90.0,95.0,85.0,PASS,The phrase 'cross-functional content programs' is slightly vague and leans toward corporate jargon; specifying the type of content or the departments involved would strengthen it further.,"Authored voice and tone guidelines and designed 20+ team training decks, establishing a unified brand standard for all SDR messaging and cross-functional content programs",KEEP,2.0,,
143,2,False,REWRITE,"- Created branded enablement assets and presentation decks for webinars, virtual events, and prospect outreach, reinforcing message clarity, visual consistency, and campaign cohesion across touchpoints.",Treering Yearbooks,[brand][content],65.0,70.0,75.0,60.0,FAIL,"The bullet is generic and reads as a task description rather than an outcome-oriented statement; it lacks specific metrics, tools, or tangible results to differentiate the candidate.",,,,,
140,3,False,REWRITE,"- Created branded presentation decks and pitch materials for high-impact initiatives, including a successful Georgia PTA presentation reaching hundreds of PTA presidents.",Treering Yearbooks,[email][brand],75.0,80.0,85.0,60.0,PASS,The bullet relies on the vague term 'high-impact initiatives' and lacks specific metrics regarding the outcome of the pitch materials beyond the reach of the presentation.,,,,,
144,1,True,REWRITE,"- Created branded sales and marketing collateral, including web graphics, flyers, slide decks, and outreach templates, to support campaigns, outreach efforts, and events.",Treering Yearbooks,[design][brand],100.0,95.0,95.0,90.0,PASS,"The bullet is slightly passive in its construction; it could be strengthened by specifying the types of visual assets created (e.g., logo, typography, style guide) to provide more concrete evidence of the 'comprehensive' nature of the system.","Designed a comprehensive brand identity system for Strategy LLC, producing visual assets that remained in active use for over 15 years",KEEP,2.0,,
145,3,True,REWRITE,"- Created campaign calendars, email QA systems, and message templates that unified brand tone and improved outreach clarity.",Treering Yearbooks,[brand][email],95.0,95.0,95.0,90.0,PASS,None significant; the bullet is highly specific and demonstrates both technical and strategic capability.,Architected a 14-category QA checklist and messaging calendar that unified brand voice across 129 Outreach sequences,KEEP,2.0,,
145,3,False,REWRITE,"- Created communication templates, editorial calendars, and QA systems to unify tone and structure across content touchpoints.",Treering Yearbooks,[content][brand],75.0,80.0,85.0,70.0,PASS,"The bullet lacks specific metrics or tool names to ground the claim, making it feel slightly generic despite being well-structured.",,,,,
146,1,True,REVIEW,"- Created comprehensive Salesforce reporting dashboards to track customer journey progression, campaign performance, and incremental LTV growth opportunities.",Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,"The bullet is strong, but could be further improved by specifying the frequency of the dashboard updates or the specific CRM objects/metrics used to define 'stale' pipeline.","Architected custom Salesforce dashboards to track campaign performance and customer journey progression, surfacing $3M+ in stale pipeline for systematic recovery",KEEP,2.0,,
147,1,True,KEEP,"- Created comprehensive internal process website documenting entire customer journey workflow, accelerating new hire onboarding and reducing training time by 30%.",Treering Yearbooks,[content],85.0,90.0,95.0,80.0,PASS,,,,,,
148,5,False,REWRITE,"- Created content maps, marketing calendars, and automation models that improved campaign efficiency and asset alignment.",Treering Yearbooks,[content],60.0,70.0,65.0,60.0,FAIL,"The bullet is too generic and lacks specific metrics, tools, or tangible outcomes; it reads as a list of tasks rather than a demonstration of impact.",,,,,
149,5,True,KEEP,"- Created content strategy documentation for Adobe eSign ABM campaigns, combining CRM insights with tailored messaging that addressed specific user experience needs.",Treering Yearbooks,[ops][content],85.0,90.0,90.0,85.0,PASS,,,,,,
150,1,True,REWRITE,"- Created conversion-focused content across email, landing pages, and eperformance channels.",Treering Yearbooks,[content],95.0,90.0,95.0,90.0,PASS,The bullet is strong but could be further improved by specifying the platform used or the specific performance metric that defined the 'benchmark' status.,"Authored 100+ email campaigns across niche segments, establishing brand voice guidelines and a sequence library that became the team-wide benchmark for performance",KEEP,2.0,,
29,40,False,REWRITE,"- Created custom dashboards, cleaned CRM fields, and helped uncover $3M+ in pipeline via better data visibility.",Treering Yearbooks,[ops],65.0,70.0,75.0,80.0,FAIL,"The bullet uses the banned phrase 'helped with' and lacks specific tool mentions (e.g., Salesforce, HubSpot) to ground the CRM work.",,,,,
89,12,True,KEEP,"- Created custom outreach programs targeting PTA Councils and school districts, facilitating high-value partnerships with regional education groups like the Georgia PTA which oversees PTA units at 1,279 schools statewide.",Treering Yearbooks,[email],90.0,95.0,95.0,85.0,PASS,,,,,,
89,12,False,KEEP,"- Created custom outreach programs targeting PTA Councils and school districts, facilitating high-value partnerships with regional education groups like the Georgia PTA which oversees PTA units at 1,279 schools.",Treering Yearbooks,[email],90.0,95.0,90.0,85.0,PASS,,,,,,
151,1,True,REWRITE,"- Created high-performing nurture and persona-based cadences, blending storytelling with customization to drive engagement.",Treering Yearbooks,[generalist],100.0,95.0,100.0,90.0,PASS,"None; this is an exceptionally strong, data-backed bullet.","Authored 129 Outreach sequences and 55 persona-based cadences, achieving a 63% average open rate across 3,337 prospects",KEEP,2.0,,
152,1,True,REWRITE,"- Created internal SOPs, onboarding guides, and QA templates that reduced confusion and helped new team members ramp up.",Treering Yearbooks,[mgmt],100.0,95.0,100.0,90.0,PASS,None; the bullet is highly specific and provides clear evidence of both output and impact.,Authored 129 Outreach sequences and an 8-step SDR onboarding website to standardize training for a 20-member remote team,KEEP,2.0,,
148,5,False,REWRITE,"- Created journey maps, marketing calendars, and automation logic models that improved campaign efficiency.",Treering Yearbooks,[email],50.0,60.0,60.0,50.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague outcome language ('improved campaign efficiency') without evidence.",,,,,
148,5,True,REWRITE,"- Created journey maps, marketing calendars, and automation logic models that improved efficiency and editorial consistency.",Treering Yearbooks,[generalist],100.0,95.0,95.0,90.0,PASS,None; the bullet is highly specific and demonstrates clear ownership of a complex project.,"Architected a 16-sequence content program and 14-category QA checklist, standardizing brand voice and editorial consistency across 6 personas for the Treering SDR team",KEEP,2.0,,
148,5,False,REWRITE,"- Created journey maps, marketing calendars, and automation logic that improved workflow efficiency and editorial consistency.",Treering Yearbooks,[generalist],60.0,70.0,75.0,65.0,FAIL,"The bullet fails because it uses vague, unquantified outcomes ('improved workflow efficiency and editorial consistency') and lacks specific tools or metrics to verify the claim.",,,,,
145,3,False,REWRITE,"- Created message templates, campaign calendars, and QA systems to unify tone and structure across content touchpoints.",Treering Yearbooks,[brand][content],75.0,80.0,85.0,70.0,PASS,"The bullet lacks specific metrics or tool names, making it feel slightly generic and difficult to verify the actual impact of the unification effort.",,,,,
153,1,True,KEEP,"- Created messaging frameworks for K–12 decision-makers, generating $1M+ in sourced revenue through clear, conversion-driven copy.",Treering Yearbooks,[writing],85.0,80.0,90.0,85.0,PASS,,,,,,
