cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
284,1,True,REWRITE,"- Lead Triage: Handled occasional inbound overlaps, PTO/support leads, and re-qualified cold AE leads; passed to AEs with full context to speed closing",Treering Yearbooks,[generalist],65.0,70.0,75.0,60.0,FAIL,"The bullet uses the banned phrase 'Handled' and describes a series of tasks rather than a cohesive system or outcome. It lacks specific metrics or scale, making it feel like a generic job description entry.",,,,,
285,1,True,REWRITE,"- Led A/B and multivariate testing across subject lines, content formats, send times, and audience cohorts",Treering Yearbooks,[content],70.0,75.0,85.0,80.0,FAIL,"The bullet fails because it reads as a task description rather than a systems or outcome statement, and it lacks any specific metrics or tools to ground the claim.",,,,,
29,40,False,KEEP,"- Led CRM audit that uncovered $3M+ in hidden pipeline; created reports, dashboards, and workflows for more accurate targeting.",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,,,,
29,40,False,KEEP,"- Led CRM audit that uncovered $3M+ in pipeline; cleaned records, refined filters, and built dashboards to drive actionable insights.",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,,,,
29,40,False,KEEP,"- Led CRM audit that uncovered $3M+ in pipeline; cleaned records, refined filters, and built dashboards to drive insights.",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,,,,
29,40,True,KEEP,"- Led CRM audit uncovering $3M+ in pipeline opportunity; restructured filters, dashboards, and reporting flows.",Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,,,,,,
29,40,False,KEEP,- Led CRM audit using advanced Salesforce queries and validation filters; uncovered $3M+ in dormant pipeline by identifying miscategorized records and orphaned opportunities,Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,,,,,,
286,1,True,KEEP,"- Led CRM upkeep across a 2,000+ account portfolio, including user-level QA, territory assignments, quote creation, and implementation tracking; Salesforce experience transferable to tools like Zoho",Treering Yearbooks,[ops],85.0,90.0,90.0,85.0,PASS,,,,,,
287,3,True,KEEP,"- Led GTM content strategy for a district-level outreach program that opened partnership opportunities with councils overseeing 1,200+ schools, providing the sales team access to a new high-value market segment.",Treering Yearbooks,[content][mgmt],90.0,95.0,90.0,85.0,PASS,,,,,,
287,3,False,KEEP,"- Led Go-to-Market content strategy for district-level outreach program that opened partnership opportunities with councils overseeing 1,200+ schools, providing sales team access to high-value market segments.",Treering Yearbooks,[content][mgmt],85.0,90.0,90.0,80.0,PASS,,,,,,
287,3,False,KEEP,"- Led Go-to-Market content strategy opening partnership opportunities with councils overseeing 1,200+ schools, providing access to high-value market segments.",Treering Yearbooks,[content],85.0,80.0,90.0,85.0,PASS,,,,,,
288,1,True,KEEP,"- Led Treering Yearbook's Content Committee, owning campaign planning, QA, and messaging for CRM and social outreach.",Treering Yearbooks,[ops][content],85.0,90.0,95.0,80.0,PASS,,,,,,
29,40,False,KEEP,"- Led a CRM-focused audit that surfaced $3M+ in untapped pipeline, revealing miscategorized records and outdated outreach assets while building clearer reporting dashboards.",Treering Yearbooks,[ops][content],85.0,80.0,90.0,85.0,PASS,,,,,,
29,40,False,KEEP,"- Led a comprehensive Salesforce audit and data integrity project, cleansing and restructuring the database of 2,000+ accounts to uncover and reactivate $3M+ in dormant pipeline opportunities.",Treering Yearbooks,[ops],95.0,90.0,95.0,95.0,PASS,,,,,,
289,2,True,REWRITE,"- Led a remote team of 4-6, increasing productivity through strategic coaching and process improvements. Conducted weekly one-on-ones to review KPIs and goals. Performed monthly training for 20+ employees to enhance development and technical skills.",Treering Yearbooks,[mgmt][enablement],60.0,65.0,70.0,50.0,FAIL,"The bullet contains a dash in prose (4-6), uses generic filler phrases like 'strategic coaching' and 'process improvements' without defining them, and reads as a list of tasks rather than a singular outcome-focused statement.",,,,,
289,2,False,REWRITE,"- Led a remote team of 4–6, increasing productivity through strategic coaching and workflow improvements; provided monthly training for 20+ employees",Treering Yearbooks,[mgmt][enablement],60.0,65.0,70.0,50.0,FAIL,"The bullet uses a dash in prose, relies on vague corporate-speak like 'strategic coaching' and 'workflow improvements' without naming the specific systems or outcomes, and fails to provide a concrete metric for the productivity increase.",,,,,
89,12,False,KEEP,"- Led a targeted campaign that resulted in a statewide promotion with the Georgia PTA, expanding reach to 1,279 school PTA units.",Treering Yearbooks,[email],85.0,90.0,95.0,80.0,PASS,,,,,,
282,3,False,REWRITE,"- Led access-first campaigns ensuring every student, regardless of school budget, received a yearbook and a sense of belonging.",Treering Yearbooks,[email],40.0,50.0,60.0,30.0,FAIL,"The bullet uses vague, non-verifiable language ('access-first campaigns', 'sense of belonging') and lacks any concrete metrics, tools, or specific outcomes that a hiring manager could verify.",,,,,
88,7,True,KEEP,"- Led company-wide adoption of Outreach.io, owning CRM integration, reporting dashboards, and team training.",Treering Yearbooks,[ops][mgmt],95.0,95.0,100.0,90.0,PASS,,,,,,
29,40,False,KEEP,- Led comprehensive CRM audit that surfaced $3M+ in untapped pipeline by identifying miscategorized records.,Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,,,,,,
290,1,True,REWRITE,"- Led comprehensive overhaul of sales enablement content library, organizing and tagging all assets for optimal usability, performance tracking, and lifecycle stage alignment.",Treering Yearbooks,[content][enablement],75.0,80.0,85.0,70.0,PASS,"The bullet lacks a specific metric or tool mention to ground the 'comprehensive overhaul' claim, making it feel slightly generic.",,,,,
291,1,True,REWRITE,"- Led creative direction, helping reestablish the company’s look and feel — a visual identity still in use 10+ years later.",Treering Yearbooks,[brand],60.0,55.0,70.0,40.0,FAIL,"The bullet uses the banned phrase 'helping', contains a dash in prose, and relies on a subjective, unverifiable claim ('reestablish the company's look and feel') that lacks specific evidence or metrics.",,,,,
91,48,False,KEEP,- Led cross-department Content Committee to accelerate content review cycles and unify messaging across 100+ assets.,Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,,,,
292,1,True,REWRITE,"- Led cross-functional performance reviews, identifying platform improvement opportunities based on user engagement patterns.",Treering Yearbooks,[generalist],65.0,70.0,75.0,60.0,FAIL,"The bullet is too generic and lacks specific metrics, tools, or tangible outcomes, making it sound like a standard task description rather than a high-impact achievement.",,,,,
293,1,True,REWRITE,"- Led cross-functional planning and execution of email nurture sequences, ensuring timely, targeted outreach across segments.",Treering Yearbooks,[email],60.0,65.0,70.0,60.0,FAIL,"The bullet uses the vague, generic verb 'Led' and lacks any specific metrics, tools, or outcomes, making it indistinguishable from a standard job description.",,,,,
294,1,True,REWRITE,"- Led full-cycle email marketing campaigns — from strategy and planning to QA, testing, and deployment — driving customer engagement, retention, and conversion growth",Treering Yearbooks,[email],60.0,65.0,70.0,60.0,FAIL,"The bullet contains a dash in prose, which is prohibited by the rules. It also relies on generic marketing outcomes (engagement, retention, conversion) without providing specific metrics or tools used, making it feel like a generic task description.",,,,,
295,1,True,REWRITE,"- Led full-funnel email campaigns from segmentation through send, optimizing content to increase open and click rates.",Treering Yearbooks,[content],60.0,70.0,75.0,65.0,FAIL,"The bullet uses the banned phrase 'Led' (often a proxy for 'responsible for' or 'managed') and lacks specific metrics or tool mentions, making it generic and unverifiable.",,,,,
296,2,True,REWRITE,"- Led go-to-market campaigns and cross-sell initiatives, driving strong adoption of new features and partner programs.",Treering Yearbooks,[email],40.0,50.0,60.0,40.0,FAIL,"The bullet uses generic, vague language ('strong adoption', 'go-to-market campaigns') and lacks any specific metrics, tools, or systems to verify the claim.",,,,,
296,2,False,REWRITE,"- Led go-to-market campaigns and cross-sell initiatives, resulting in increased adoption of new features and expanded engagement.",Treering Yearbooks,[email],40.0,50.0,50.0,40.0,FAIL,"The bullet is overly generic, lacks specific metrics or tools, and uses vague outcome language ('increased adoption', 'expanded engagement') that fails to demonstrate a concrete system or result.",,,,,
297,1,True,REWRITE,- Led internal content QA processes to ensure consistency across touchpoints and campaign types.,Treering Yearbooks,[content],50.0,60.0,60.0,40.0,FAIL,"The bullet uses the banned phrase 'Led' (often a proxy for 'responsible for' or 'managed') and is entirely generic, lacking any specific tools, metrics, or tangible outcomes that would differentiate the candidate.",,,,,
298,1,True,REWRITE,"- Led internal demos of Outreach and Salesforce and served as a backup for Treering software demos, closing 100% of the time.",Treering Yearbooks,[ops],65.0,60.0,75.0,70.0,FAIL,"The claim of closing 100% of the time is highly implausible and lacks necessary context (e.g., sample size, deal type, or duration), making it sound like an inflated metric rather than a verifiable achievement.",,,,,
299,3,True,REWRITE,"- Led internal enablement sessions focused on outreach best practices, pipeline hygiene, and sales strategy.",Treering Yearbooks,[ops][enablement],60.0,70.0,75.0,65.0,FAIL,"The bullet uses the banned phrase 'Led' (often a proxy for 'responsible for' or 'helped with' in this context) and lacks specific metrics, tools, or outcomes, making it read as a generic task description rather than a systems-level achievement.",,,,,
299,3,False,REWRITE,"- Led internal sales enablement and training focused on CRM best practices, pipeline management, and advanced sales strategy.",Treering Yearbooks,[ops][enablement],60.0,65.0,70.0,60.0,FAIL,"The bullet uses the banned phrase 'Led' in a way that describes a task rather than a specific outcome or system, and it lacks any concrete metrics, tools, or specific artifacts to verify the claim.",,,,,
299,3,False,REWRITE,"- Led internal sales enablement and training sessions focused on CRM best practices, pipeline management, and sales strategy.",Treering Yearbooks,[ops][enablement],60.0,70.0,75.0,65.0,FAIL,"The bullet uses the banned phrase 'Led' (often a proxy for 'responsible for' or 'managed') and lacks specific metrics, tools, or outcomes, making it read as a generic task description rather than a high-impact achievement.",,,,,
300,1,True,REWRITE,"- Led internal training sessions on lifecycle marketing, customer engagement tactics, and CRM best practices.",Treering Yearbooks,[ops],60.0,70.0,80.0,65.0,FAIL,"The bullet uses the banned phrase 'Led' (often a proxy for 'responsible for' or 'participated in' without specific outcome) and describes a task rather than a system or measurable outcome. It lacks specific metrics, tool names, or evidence of the impact of these training sessions.",,,,,
301,1,True,REWRITE,"- Led monthly training workshops for 20+ person team on communication best practices, contributing to 72% close rates.",Treering Yearbooks,[mgmt],65.0,60.0,85.0,70.0,FAIL,"The bullet fails because it uses the forbidden filler word 'best practices' and implies a causal link between communication training and a 72% close rate that is statistically implausible and unverifiable, making the metric feel inflated.",,,,,
302,1,True,REWRITE,"- Led multi-channel outreach campaigns targeting educator, district, and parent personas — driving scalable engagement across email, social, and direct contact channels in alignment with campaign goals.",Treering Yearbooks,[email],65.0,70.0,75.0,70.0,FAIL,"The bullet uses the banned phrase 'Led' (often a proxy for 'responsible for' or 'managed') and relies on vague, generic marketing terminology like 'scalable engagement' and 'alignment with campaign goals' without providing a single concrete metric or specific tool mention.",,,,,
